Unique Student Key,Sport,Season,Term,Unique Section Key by Term,Subject,Course Number,Credits,Grade,Grade Points,Living,Graduated,Home State
140979968,G,OU,200540,82306,053,CCH,4,B-,2.7,YY,Y,MD
140979978,G,OU,200540,84640,022,CCY,3,B-,2.7,YY,Y,NY
140985944,E,IN,200540,79042,056,CCY,3,B-,2.7,YY,Y,NJ
140988238,C,OU,200540,79744,129,CCY,4,B-,2.7,YY,Y,NJ
140988574,K,OU,200540,80982,145,CCY,4,B-,2.7,YY,N,NY
140988574,K,OU,200540,79048,056,CCY,3,B-,2.7,YY,N,NY
140988574,K,OU,200540,80440,015,CCX,3,B-,2.7,YY,N,NY
140991980,P,OU,200540,82644,029,CPE,1,B-,2.7,YY,Y,PA
140992746,P,OU,200540,80442,121,CCX,3,B-,2.7,YY,Y,CA
140992746,P,OU,200540,80442,121,CCX,3,B-,2.7,YY,Y,CA
140993116,P,OU,200540,79148,057,CCY,3,B-,2.7,YY,Y,PA
140993116,P,OU,200540,79308,102,CMY,4,B-,2.7,YY,Y,PA
140993784,R,IN,200540,79060,056,CCY,3,B-,2.7,YY,Y,MD
140993936,E,IN,200540,79082,056,CCY,3,B-,2.7,YY,Y,NJ
140993936,E,IN,200540,81806,102,CLY,4,B-,2.7,YY,Y,NJ
140994182,U,IN,200540,84468,124,YYL,4,B-,2.7,YY,Y,MD
140994650,E,IN,200540,79044,056,CCY,3,B-,2.7,YY,N,OH
140995632,P,OU,200540,82618,029,CPL,4,B-,2.7,YY,Y,RI
141001196,M,WI,200540,79744,129,CCY,4,B-,2.7,YY,Y,PA
141001196,M,WI,200540,81848,102,CXL,2,B-,2.7,YY,Y,PA
141003088,E,IN,200540,81492,120,CCY,4,B-,2.7,YY,Y,MD
141003088,E,IN,200540,79060,056,CCY,3,B-,2.7,YY,Y,MD
141004028,L,WI,200540,79102,056,CCY,3,B-,2.7,YY,Y,NJ
141004074,Y,WI,200540,84640,022,CCY,3,B-,2.7,YY,Y,PA
141004074,Q,IN,200540,84640,022,CCY,3,B-,2.7,YY,Y,PA
141007490,W,WI,200540,79050,056,CCY,3,B-,2.7,YY,Y,MA
141007722,E,IN,200540,79636,121,CYY,4,B-,2.7,YY,Y,PA
141007822,T,OU,200540,80980,145,CCY,4,B-,2.7,YY,Y,NY
141007822,T,OU,200540,84404,120,CPC,4,B-,2.7,YY,Y,NY
141008758,U,IN,200540,79064,056,CCY,3,B-,2.7,YY,Y,PA
141010194,R,IN,200540,79882,091,CCY,4,B-,2.7,YY,Y,NJ
141010704,E,IN,200540,83764,022,CCY,3,B-,2.7,YY,Y,NJ
141010704,E,IN,200540,79844,157,CXL,4,B-,2.7,YY,Y,NJ
141011328,P,OU,200540,79082,056,CCY,3,B-,2.7,YY,Y,NY
141011328,P,OU,200540,84300,060,CCY,4,B-,2.7,YY,Y,NY
141012684,C,OU,200540,79354,102,CMM,4,B-,2.7,YY,Y,MD
141013952,P,OU,200540,79028,053,CHY,4,B-,2.7,YY,Y,PA
141014650,E,IN,200540,79038,056,CCY,3,B-,2.7,YY,N,NY
141015496,R,IN,200540,79052,056,CCY,3,B-,2.7,YY,N,NJ
141015496,R,IN,200540,80990,145,CCY,4,B-,2.7,YY,N,NJ
141015496,R,IN,200540,83776,022,CCY,3,B-,2.7,YY,N,NJ
141016130,G,OU,200540,83760,022,CCY,3,B-,2.7,YY,Y,NY
141016398,Q,IN,200540,84608,102,CYM,4,B-,2.7,YY,Y,MD
141016398,Y,WI,200540,84608,102,CYM,4,B-,2.7,YY,Y,MD
141019156,G,OU,200540,83758,022,CCY,3,B-,2.7,YY,Y,NY
141019156,G,OU,200540,82088,145,CCY,4,B-,2.7,YY,Y,NY
141020818,C,OU,200540,79636,121,CYY,4,B-,2.7,YY,Y,NY
141021302,P,OU,200540,79090,056,CCY,3,B-,2.7,YY,Y,NJ
141023356,C,OU,200540,79322,102,CMY,4,B-,2.7,YY,Y,VA
141023946,P,OU,200540,81150,019,CPC,4,B-,2.7,YY,Y,MA
141024176,F,OU,200540,79632,121,CYY,4,B-,2.7,YY,Y,ME
141028784,E,IN,200540,83764,022,CCY,3,B-,2.7,YY,Y,NJ
141028826,E,IN,200540,79048,056,CCY,3,B-,2.7,YY,Y,MD
141028826,E,IN,200540,83764,022,CCY,3,B-,2.7,YY,Y,MD
141034472,E,IN,200540,84586,059,YCY,3,B-,2.7,YY,Y,PA
141034472,E,IN,200540,81006,056,YPE,4,B-,2.7,YY,Y,PA
141038310,E,IN,200540,79104,056,CCY,3,B-,2.7,YY,Y,NJ
141038330,E,IN,200540,80042,012,CCH,3,B-,2.7,YY,Y,KY
141038330,E,IN,200540,83656,012,CED,3,B-,2.7,YY,Y,KY
141039458,L,WI,200540,84532,131,CPC,4,B-,2.7,YY,N,CA
141041660,G,OU,200540,79050,056,CCY,3,B-,2.7,YY,Y,NJ
141042124,M,WI,200540,82646,029,CPE,1,B-,2.7,YY,Y,PA
141043232,G,OU,200540,83872,056,CLD,3,B-,2.7,YY,Y,NJ
141043484,H,IN,200540,84118,053,CYY,3,B-,2.7,YY,Y,NY
141043548,H,IN,200540,79082,056,CCY,3,B-,2.7,YY,Y,PA
141043548,H,IN,200540,84670,053,CPC,3,B-,2.7,YY,Y,PA
141043548,H,IN,200540,79744,129,CCY,4,B-,2.7,YY,Y,PA
141044748,J,WI,200540,79744,129,CCY,4,B-,2.7,YY,Y,PA
141047382,P,OU,200540,81586,140,CPC,4,B-,2.7,YY,Y,NY
141051958,W,WI,200540,79064,056,CCY,3,B-,2.7,YY,Y,PA
141053194,G,OU,200540,84118,053,CYY,3,B-,2.7,YY,Y,NY
141053542,A,OU,200540,79076,056,CCY,3,B-,2.7,YY,N,PA
141055546,D,IN,200540,83448,056,CYY,3,B-,2.7,YY,Y,OR
141055546,L,WI,200540,83448,056,CYY,3,B-,2.7,YY,Y,OR
141063258,C,OU,200540,79144,057,CCY,3,B-,2.7,YY,Y,OH
141066022,T,OU,200540,83756,022,CCY,3,B-,2.7,YY,Y,PA
141068312,E,IN,200540,79080,056,CCY,3,B-,2.7,YY,Y,NJ
141068312,E,IN,200540,83764,022,CCY,3,B-,2.7,YY,Y,NJ
141070634,G,OU,200540,79060,056,CCY,3,B-,2.7,YY,Y,NY
141070982,P,OU,200540,79350,102,CMM,4,B-,2.7,YY,N,MA
141071512,E,IN,200540,81490,056,CCY,3,B-,2.7,YY,Y,VA
141073324,V,OU,200540,79744,129,CCY,4,B-,2.7,YY,Y,CA
141073324,V,OU,200540,79352,102,CMM,4,B-,2.7,YY,Y,CA
141073324,V,OU,200540,78836,029,CXL,4,B-,2.7,YY,Y,CA
141076712,C,OU,200540,79620,121,CYY,4,B-,2.7,YY,Y,NJ
141077264,E,IN,200540,79402,102,CXL,2,B-,2.7,YY,Y,PA
141077264,E,IN,200540,79042,056,CCY,3,B-,2.7,YY,Y,PA
141079426,C,OU,200540,79624,121,CYY,4,B-,2.7,YY,Y,CT
141079558,E,IN,200540,79066,056,CCY,3,B-,2.7,YY,Y,PA
141079558,A,OU,200540,79066,056,CCY,3,B-,2.7,YY,Y,PA
141079572,E,IN,200540,79044,056,CCY,3,B-,2.7,YY,Y,NY
141079572,M,WI,200540,79044,056,CCY,3,B-,2.7,YY,Y,NY
141082848,E,IN,200540,83758,022,CCY,3,B-,2.7,YY,Y,MD
141082848,E,IN,200540,79782,140,CCY,4,B-,2.7,YY,Y,MD
141120462,B,WI,200540,79090,056,CCY,3,B-,2.7,YY,Y,CA
141127602,N,WI,200540,81586,140,CPC,4,B-,2.7,YY,Y,OH
141131134,T,OU,200540,84118,053,CYY,3,B-,2.7,YY,Y,PA
141140740,B,WI,200540,79086,056,CCY,3,B-,2.7,YY,Y,QC
141140740,B,WI,200540,79170,064,CCY,4,B-,2.7,YY,Y,QC
39980360,M,WI,200540,83848,111,HMC,3,B,3,XX,Y,PA
140207654,H,IN,200540,79748,129,YCP,4,B,3,XX,Y,NY
140272418,P,OU,200540,83650,011,HMD,3,B,3,XX,Y,NY
140296916,R,IN,200540,79848,160,YCY,4,B,3,XX,Y,NJ
140296916,R,IN,200540,79552,111,HYH,3,B,3,XX,Y,NJ
140305994,M,WI,200540,84054,001,CCH,4,B,3,XX,Y,NJ
140305994,M,WI,200540,84516,145,YPD,4,B,3,XX,Y,NJ
140316114,J,WI,200540,81130,012,CYY,3,B,3,XX,Y,DE
140316114,J,WI,200540,82550,043,HXP,3,B,3,XX,Y,DE
140326278,W,WI,200540,78730,019,YXX,3,B,3,XX,Y,PA
140326278,W,WI,200540,83060,017,MLX,2,B,3,XX,Y,PA
140326278,W,WI,200540,84018,017,MAM,2,B,3,XX,Y,PA
140326278,W,WI,200540,79746,129,YCX,4,B,3,XX,Y,PA
140327256,G,OU,200540,81622,111,HDX,3,B,3,XX,Y,NY
140346238,R,IN,200540,80984,145,CCY,4,B,3,XX,Y,NH
140351932,C,OU,200540,79474,105,HMY,3,B,3,XX,Y,IN
140357290,E,IN,200540,84462,129,HLY,4,B,3,XX,Y,PA
140366072,M,WI,200540,79848,160,YCY,4,B,3,XX,Y,PA
140366190,M,WI,200540,84516,145,YPD,4,B,3,XX,Y,PA
140371520,H,IN,200540,78690,003,HYY,3,B,3,XX,Y,NJ
140379604,A,OU,200540,82966,048,HLH,3,B,3,XX,Y,CA
140384432,J,WI,200540,81800,025,MLP,3,B,3,XX,Y,PA
140384432,J,WI,200540,81790,025,MCH,2,B,3,XX,Y,PA
140384432,J,WI,200540,82110,025,HEL,3,B,3,XX,Y,PA
140404360,J,WI,200540,82026,085,YED,3,B,3,XX,Y,PA
140423020,F,OU,200540,81168,036,YHC,4,B,3,YY,Y,
140428368,T,OU,200540,81590,109,HCY,3,B,3,XX,Y,NY
140431116,H,IN,200540,82306,053,CCH,4,B,3,XX,Y,MA
140431116,H,IN,200540,84302,124,YPL,4,B,3,XX,Y,MA
140431116,H,IN,200540,84474,124,MXA,4,B,3,XX,Y,MA
140435784,J,WI,200540,82550,043,HXP,3,B,3,XX,Y,NY
140438262,E,IN,200540,82504,046,MCY,3,B,3,YY,N,NJ
140440770,J,WI,200540,83902,056,YAA,4,B,3,XX,Y,PA
140440778,Y,WI,200540,83770,101,HCP,3,B,3,XX,Y,MD
140441154,L,WI,200540,81074,020,HHY,3,B,3,XX,Y,MD
140441154,L,WI,200540,81910,043,HCH,3,B,3,XX,Y,MD
140441154,L,WI,200540,79588,120,CCY,4,B,3,XX,Y,MD
140457956,J,WI,200540,81774,025,YAM,3,B,3,XX,Y,PA
140458216,E,IN,200540,84284,048,HMH,3,B,3,YY,Y,PA
140458216,E,IN,200540,79588,120,CCY,4,B,3,YY,Y,PA
140458634,R,IN,200540,83990,087,HPL,4,B,3,XX,Y,NY
140458634,R,IN,200540,80888,087,HAA,4,B,3,XX,Y,NY
140461416,E,IN,200540,81172,036,YEC,4,B,3,YY,Y,PA
140468848,E,IN,200540,79516,109,MDC,4,B,3,YY,Y,PA
140468848,E,IN,200540,78696,003,HYE,3,B,3,YY,Y,PA
140469552,G,OU,200540,82966,048,HLH,3,B,3,XX,Y,NJ
140469552,G,OU,200540,84474,124,MXA,4,B,3,XX,Y,NJ
140469552,G,OU,200540,83104,124,HEA,4,B,3,XX,Y,NJ
140469658,E,IN,200540,79814,152,CCY,4,B,3,XX,Y,FL
140469658,E,IN,200540,84470,124,MHC,4,B,3,XX,Y,FL
140470024,E,IN,200540,78740,019,HEX,3,B,3,XX,Y,NY
140470024,E,IN,200540,78732,019,HYX,3,B,3,XX,Y,NY
140470222,M,WI,200540,80944,129,HMX,4,B,3,XX,Y,NJ
140472404,L,WI,200540,81578,063,HHC,3,B,3,XX,Y,NJ
140472404,D,IN,200540,81578,063,HHC,3,B,3,XX,Y,NJ
140480512,Y,WI,200540,79280,101,CHH,3,B,3,YY,Y,DE
140480512,Q,IN,200540,79280,101,CHH,3,B,3,YY,Y,DE
140486218,C,OU,200540,79462,105,MCX,2,B,3,XX,Y,CT
140486686,M,WI,200540,79164,063,HMH,3,B,3,YY,Y,PA
140486686,M,WI,200540,84516,145,YPD,4,B,3,YY,Y,PA
140489024,G,OU,200540,79504,106,HCL,3,B,3,XX,Y,PA
140490960,W,WI,200540,84516,145,YPD,4,B,3,YY,Y,NC
140495874,E,IN,200540,83858,105,HCA,3,B,3,YY,Y,PA
140495874,E,IN,200540,84500,009,YDM,4,B,3,YY,Y,PA
140496086,M,WI,200540,84586,059,YCY,3,B,3,XX,Y,NJ
140496086,M,WI,200540,81508,046,HLC,3,B,3,XX,Y,NJ
140497602,A,OU,200540,84516,145,YPD,4,B,3,XX,Y,CT
140497602,A,OU,200540,78686,003,HCX,3,B,3,XX,Y,CT
140505092,P,OU,200540,79552,111,HYH,3,B,3,XX,Y,PA
140505092,P,OU,200540,83726,055,YCL,3,B,3,XX,Y,PA
140505432,P,OU,200540,81822,025,HHL,3,B,3,XX,Y,NY
140507318,Q,IN,200540,78960,048,YYP,3,B,3,XX,Y,OH
140507318,Y,WI,200540,78960,048,YYP,3,B,3,XX,Y,OH
140507318,Y,WI,200540,79508,109,MDC,4,B,3,XX,Y,OH
140507318,Q,IN,200540,79508,109,MDC,4,B,3,XX,Y,OH
140508678,A,OU,200540,81774,025,YAM,3,B,3,XX,Y,PA
140512028,C,OU,200540,82668,019,YYE,1,B,3,XX,Y,NH
140512028,C,OU,200540,79780,140,CCY,4,B,3,XX,Y,NH
140513674,S,OU,200540,81534,003,HMC,3,B,3,XX,Y,PA
140513954,M,WI,200540,80846,048,HHH,3,B,3,XX,Y,OH
140515392,A,OU,200540,79524,109,HCY,3,B,3,XX,Y,NH
140515494,M,WI,200540,84468,124,YYL,4,B,3,XX,Y,OH
140515494,M,WI,200540,84474,124,MXA,4,B,3,XX,Y,OH
140515494,M,WI,200540,84586,059,YCY,3,B,3,XX,Y,OH
140515804,M,WI,200540,83240,102,HCY,4,B,3,XX,Y,CT
140515804,M,WI,200540,80970,121,HLM,3,B,3,XX,Y,CT
140519040,J,WI,200540,78908,046,YMH,3,B,3,XX,Y,NJ
140519040,J,WI,200540,79754,129,YLH,4,B,3,XX,Y,NJ
140519878,L,WI,200540,84638,003,HMA,3,B,3,XX,Y,NJ
140519878,D,IN,200540,84638,003,HMA,3,B,3,XX,Y,NJ
140519928,M,WI,200540,84468,124,YYL,4,B,3,XX,Y,NJ
140519928,M,WI,200540,81648,149,MLM,3,B,3,XX,Y,NJ
140520790,F,OU,200540,82962,048,HHP,3,B,3,XX,Y,PA
140523646,R,IN,200540,82542,043,HAM,3,B,3,YY,Y,NJ
140525804,A,OU,200540,84474,124,MXA,4,B,3,XX,Y,PA
140525804,A,OU,200540,84302,124,YPL,4,B,3,XX,Y,PA
140526142,H,IN,200540,81622,111,HDX,3,B,3,XX,Y,VA
140526312,G,OU,200540,81534,003,HMC,3,B,3,XX,Y,MI
140527316,L,WI,200540,79550,111,HYM,3,B,3,XX,Y,NJ
140527316,L,WI,200540,81462,063,MML,3,B,3,XX,Y,NJ
140531470,D,IN,200540,80944,129,HMX,4,B,3,XX,Y,PA
140531470,L,WI,200540,80944,129,HMX,4,B,3,XX,Y,PA
140531470,L,WI,200540,80268,131,HXY,3,*B,3,XX,Y,PA
140531470,D,IN,200540,80268,131,HXY,3,*B,3,XX,Y,PA
140533094,C,OU,200540,84464,140,MPD,4,B,3,YY,Y,MN
140533314,M,WI,200540,78688,003,HCX,3,B,3,XX,Y,MA
140533314,M,WI,200540,79272,097,MCM,3,B,3,XX,Y,MA
140534820,H,IN,200540,79756,129,MYC,4,B,3,XX,Y,CO
140534820,H,IN,200540,84484,131,YLP,4,B,3,XX,Y,CO
140534820,H,IN,200540,81168,036,YHC,4,B,3,XX,Y,CO
140535344,M,WI,200540,79212,085,HHA,3,B,3,XX,Y,OR
140535344,M,WI,200540,81922,056,YDP,4,B,3,XX,Y,OR
140535344,M,WI,200540,82030,085,MMA,3,B,3,XX,Y,OR
140536876,Y,WI,200540,83952,131,CEL,4,B,3,XX,Y,PA
140536876,Q,IN,200540,83952,131,CEL,4,B,3,XX,Y,PA
140536876,Y,WI,200540,79526,109,HCY,3,B,3,XX,Y,PA
140536876,Q,IN,200540,79526,109,HCY,3,B,3,XX,Y,PA
140538404,F,OU,200540,79572,117,CHY,1,B,3,YY,Y,PA
140538404,F,OU,200540,79470,105,MAM,3,B,3,YY,Y,PA
140539014,A,OU,200540,81604,111,HYY,3,B,3,XX,Y,NJ
140539014,A,OU,200540,81612,111,HYP,3,B,3,XX,Y,NJ
140548248,E,IN,200540,84484,131,YLP,4,B,3,XX,Y,DE
140548250,E,IN,200540,79016,053,CMY,4,B,3,XX,Y,GA
140549712,F,OU,200540,79166,063,HMD,3,B,3,YY,Y,NJ
140549712,F,OU,200540,79514,109,MDC,4,B,3,YY,Y,NJ
140549712,F,OU,200540,79164,063,HMH,3,B,3,YY,Y,NJ
140549728,H,IN,200540,79756,129,MYC,4,B,3,XX,Y,NY
140554688,E,IN,200540,81170,036,YHC,4,B,3,XX,Y,PA
140554708,E,IN,200540,84484,131,YLP,4,B,3,YY,Y,PA
140554714,E,IN,200540,81130,012,CYY,3,B,3,XX,Y,NJ
140554714,E,IN,200540,84840,080,YPE,4,B,3,XX,Y,NJ
140556088,K,OU,200540,80066,063,HHA,3,B,3,XX,Y,AZ
140556208,Y,WI,200540,79016,053,CMY,4,B,3,XX,Y,GA
140556208,Q,IN,200540,79016,053,CMY,4,B,3,XX,Y,GA
140558182,A,OU,200540,81782,025,YLP,4,B,3,XX,Y,PA
140560078,N,WI,200540,81142,111,MYY,3,B,3,YY,Y,PA
140560206,Y,WI,200540,83668,160,YMY,4,B,3,XX,Y,NJ
140563434,B,WI,200540,78692,003,HYL,3,B,3,YY,Y,NJ
140574870,E,IN,200540,79192,078,CYY,4,B,3,XX,Y,LA
140574870,E,IN,200540,84392,078,HYP,4,B,3,XX,Y,LA
140574932,Z,IN,200540,83104,124,HEA,4,B,3,XX,Y,LA
140574962,D,IN,200540,81626,048,YAE,3,B,3,XX,Y,OR
140574962,L,WI,200540,81626,048,YAE,3,B,3,XX,Y,OR
140578656,A,OU,200540,84468,124,YYL,4,B,3,YY,Y,PA
140578656,A,OU,200540,84302,124,YPL,4,B,3,YY,Y,PA
140583100,R,IN,200540,81452,063,MML,3,B,3,XX,Y,MA
140584500,Y,WI,200540,82664,019,YYL,3,B,3,XX,Y,NJ
140584500,Q,IN,200540,82664,019,YYL,3,B,3,XX,Y,NJ
140587716,C,OU,200540,83878,034,CLD,3,B,3,XX,Y,PA
140587716,C,OU,200540,81808,029,CLH,1,B,3,XX,Y,PA
140588066,Z,IN,200540,82306,053,CCH,4,B,3,XX,Y,NV
140589062,L,WI,200540,81138,097,MCY,3,B,3,XX,Y,NJ
140592330,E,IN,200540,81538,020,YYY,3,B,3,YY,Y,NJ
140592330,E,IN,200540,84430,120,YHP,4,B,3,YY,Y,NJ
140593230,A,OU,200540,79276,101,CYC,1,B,3,YY,Y,NJ
140595332,X,OU,200540,81178,124,HXX,4,B,3,YY,Y,CT
140596304,Y,WI,200540,82356,090,MAM,4,B,3,XX,Y,PA
140596304,Y,WI,200540,82408,025,HXP,4,B,3,XX,Y,PA
140596304,Y,WI,200540,79804,144,YYY,4,B,3,XX,Y,PA
140598734,V,OU,200540,78692,003,HYL,3,B,3,YY,Y,CO
140604048,Q,IN,200540,81002,085,MYL,3,B,3,XX,Y,NY
140604048,Y,WI,200540,81002,085,MYL,3,B,3,XX,Y,NY
140604412,E,IN,200540,81178,124,HXX,4,B,3,XX,Y,DE
140604412,E,IN,200540,82206,097,MCY,3,B,3,XX,Y,DE
140605878,V,OU,200540,84442,129,YYX,4,B,3,XX,Y,NY
140607206,L,WI,200540,81110,106,CCM,3,B,3,XX,Y,NJ
140607206,L,WI,200540,82030,085,MMA,3,B,3,XX,Y,NJ
140609302,B,WI,200540,81604,111,HYY,3,B,3,XX,Y,FL
140609302,B,WI,200540,83802,063,MML,3,B,3,XX,Y,FL
140609302,B,WI,200540,79740,124,CCY,4,B,3,XX,Y,FL
140626592,A,OU,200540,83858,105,HCA,3,B,3,XX,Y,PA
140626764,K,OU,200540,79588,120,CCY,4,B,3,YY,Y,PA
140627946,M,WI,200540,78714,012,CXX,3,B,3,XX,Y,PA
140630156,Y,WI,200540,84302,124,YPL,4,B,3,XX,Y,NY
140631886,C,OU,200540,82020,085,YMM,1,B,3,YY,Y,ME
140632016,H,IN,200540,81624,048,YAE,3,B,3,XX,Y,NC
140632016,H,IN,200540,78668,003,YLY,3,B,3,XX,Y,NC
140632016,H,IN,200540,79814,152,CCY,4,B,3,XX,Y,NC
140633104,D,IN,200540,80658,106,YCM,3,B,3,XX,Y,NJ
140633104,L,WI,200540,79468,105,MHY,3,B,3,XX,Y,NJ
140633104,L,WI,200540,80658,106,YCM,3,B,3,XX,Y,NJ
140633104,D,IN,200540,79468,105,MHY,3,B,3,XX,Y,NJ
140633804,U,IN,200540,79168,063,HMD,3,B,3,XX,Y,TX
140633804,U,IN,200540,81602,111,MYY,3,B,3,XX,Y,TX
140634596,Y,WI,200540,79034,053,MYH,4,B,3,YY,Y,PA
140634596,Q,IN,200540,79034,053,MYH,4,B,3,YY,Y,PA
140634596,Q,IN,200540,83862,019,YYL,3,B,3,YY,Y,PA
140634596,Y,WI,200540,83862,019,YYL,3,B,3,YY,Y,PA
140643448,G,OU,200540,81626,048,YAE,3,B,3,XX,Y,ME
140652070,W,WI,200540,79508,109,MDC,4,B,3,XX,Y,MD
140652070,W,WI,200540,81602,111,MYY,3,B,3,XX,Y,MD
140655482,S,OU,200540,83836,109,MDC,4,B,3,XX,Y,MN
140656416,A,OU,200540,79588,120,CCY,4,B,3,XX,Y,CA
140656416,A,OU,200540,81770,025,YMH,1,B,3,XX,Y,CA
140657520,L,WI,200540,83680,029,CHY,3,B,3,YY,Y,PA
140657520,L,WI,200540,79708,121,CMY,4,B,3,YY,Y,PA
140657520,L,WI,200540,78780,026,CHY,3,B,3,YY,Y,PA
140657520,L,WI,200540,79378,102,CMH,4,B,3,YY,Y,PA
140661252,C,OU,200540,79894,053,CMY,4,B,3,XX,Y,MA
140661252,C,OU,200540,84284,048,HMH,3,B,3,XX,Y,MA
140662282,G,OU,200540,79266,097,MCY,3,B,3,XX,Y,CA
140662282,G,OU,200540,79162,063,HMH,3,B,3,XX,Y,CA
140662282,G,OU,200540,79168,063,HMD,3,B,3,XX,Y,CA
140662322,V,OU,200540,83668,160,YMY,4,B,3,XX,Y,IN
140662462,E,IN,200540,79588,120,CCY,4,B,3,XX,Y,CT
140662462,E,IN,200540,79748,129,YCP,4,B,3,XX,Y,CT
140664064,E,IN,200540,79782,140,CCY,4,B,3,XX,Y,MD
140664226,E,IN,200540,84054,001,CCH,4,*B,3,YY,Y,VA
140665576,J,WI,200540,78694,003,HYL,3,B,3,XX,Y,PA
140665988,E,IN,200540,79588,120,CCY,4,B,3,XX,Y,TX
140666196,S,OU,200540,80064,048,HYY,3,B,3,YY,Y,MA
140668578,J,WI,200540,81314,087,CCY,3,B,3,XX,Y,PA
140668578,J,WI,200540,79756,129,MYC,4,B,3,XX,Y,PA
140669232,A,OU,200540,82302,053,CCH,4,B,3,XX,N,PA
140669598,V,OU,200540,79804,144,YYY,4,B,3,XX,Y,CA
140669720,V,OU,200540,81602,111,MYY,3,B,3,YY,Y,CA
140670518,H,IN,200540,81142,111,MYY,3,B,3,XX,Y,PA
140670518,H,IN,200540,79266,097,MCY,3,B,3,XX,Y,PA
140670526,G,OU,200540,84284,048,HMH,3,B,3,XX,Y,PA
140672570,M,WI,200540,83814,063,MML,3,B,3,XX,Y,MD
140672570,M,WI,200540,79518,109,MDC,4,B,3,XX,Y,MD
140674424,J,WI,200540,78684,003,YLM,3,B,3,YY,Y,PA
140674492,U,IN,200540,83936,056,HEM,4,B,3,XX,Y,PA
140674492,U,IN,200540,79128,056,YML,4,B,3,XX,Y,PA
140674500,U,IN,200540,82290,022,YME,3,B,3,XX,Y,PA
140674500,U,IN,200540,78742,019,HXY,3,B,3,XX,Y,PA
140674628,X,OU,200540,81630,048,YAE,3,B,3,YY,Y,PA
140674722,A,OU,200540,78890,046,CDY,4,B,3,XX,Y,PA
140674722,A,OU,200540,80644,105,CMY,1,B,3,XX,Y,PA
140676524,K,OU,200540,81458,063,MML,3,B,3,YY,Y,NY
140676524,K,OU,200540,81602,111,MYY,3,B,3,YY,Y,NY
140679478,N,WI,200540,78930,048,CCY,4,B,3,YY,Y,CT
140679720,R,IN,200540,79400,102,CAH,3,B,3,YY,Y,NJ
140682486,X,OU,200540,79236,090,CYY,4,B,3,YY,Y,PA
140682486,X,OU,200540,83944,056,HEP,4,B,3,YY,Y,PA
140682698,U,IN,200540,79032,053,YHY,4,B,3,XX,Y,OR
140685332,X,OU,200540,79748,129,YCP,4,B,3,YY,Y,PA
140685700,F,OU,200540,79520,109,MDC,4,B,3,YY,Y,PA
140685700,F,OU,200540,83952,131,CEL,4,B,3,YY,Y,PA
140687448,L,WI,200540,79034,053,MYH,4,B,3,XX,Y,NY
140687460,L,WI,200540,82480,105,CMY,1,B,3,XX,Y,NY
140690094,D,IN,200540,79468,105,MHY,3,B,3,XX,Y,NH
140690094,L,WI,200540,78892,046,CDY,4,B,3,XX,Y,NH
140690094,D,IN,200540,78892,046,CDY,4,B,3,XX,Y,NH
140690094,L,WI,200540,79468,105,MHY,3,B,3,XX,Y,NH
140691588,M,WI,200540,78682,003,YLM,3,B,3,XX,Y,NJ
140691588,M,WI,200540,81142,111,MYY,3,B,3,XX,Y,NJ
140691590,G,OU,200540,81602,111,MYY,3,B,3,XX,Y,MD
140691590,G,OU,200540,84648,003,HYL,3,B,3,XX,Y,MD
140691590,G,OU,200540,79742,124,CCH,4,B,3,XX,Y,MD
140692066,R,IN,200540,81602,111,MYY,3,B,3,XX,Y,PA
140692092,G,OU,200540,79512,109,MDC,4,B,3,XX,Y,NY
140692146,G,OU,200540,82488,105,CMY,1,B,3,XX,Y,VA
140692146,G,OU,200540,84240,048,YMP,3,B,3,XX,Y,VA
140694290,F,OU,200540,83810,063,MML,3,B,3,XX,Y,PA
140694304,G,OU,200540,81602,111,MYY,3,B,3,XX,Y,NJ
140695080,K,OU,200540,81462,063,MML,3,B,3,YY,Y,FL
140695150,R,IN,200540,81774,025,YAM,3,B,3,XX,Y,PA
140695150,R,IN,200540,81770,025,YMH,1,B,3,XX,Y,PA
140695178,G,OU,200540,84284,048,HMH,3,B,3,XX,Y,PA
140695178,G,OU,200540,82304,053,CCH,4,B,3,XX,Y,PA
140699116,C,OU,200540,82676,019,YYE,1,B,3,YY,Y,NJ
140700544,G,OU,200540,83068,120,YMY,4,B,3,XX,Y,VA
140700908,F,OU,200540,83952,131,CEL,4,B,3,YY,Y,NY
140706842,B,WI,200540,80994,145,CCY,4,B,3,XX,Y,WA
140706842,B,WI,200540,79748,129,YCP,4,B,3,XX,Y,WA
140708444,E,IN,200540,80272,117,CEE,1,B,3,YY,Y,MI
140712264,C,OU,200540,81002,085,MYL,3,B,3,XX,Y,TX
140715776,E,IN,200540,80312,152,CYY,4,B,3,YY,Y,NJ
140715776,E,IN,200540,81648,149,MLM,3,B,3,YY,Y,NJ
140715920,G,OU,200540,82102,124,CCY,4,B,3,XX,Y,MD
140715920,G,OU,200540,84474,124,MXA,4,B,3,XX,Y,MD
140716416,C,OU,200540,79024,053,CHY,4,B,3,XX,Y,CA
140721182,P,OU,200540,79216,087,YML,4,B,3,YY,Y,NH
140721182,P,OU,200540,82962,048,HHP,3,B,3,YY,Y,NH
140721182,P,OU,200540,78966,048,YMP,3,B,3,YY,Y,NH
140723900,J,WI,200540,79412,102,MCL,3,B,3,YY,Y,PA
